id,pop,state,lat,lon,state,city
30236,55409,GA,-84.358968,33.524236,GA,JONESBORO
30240,43081,GA,-85.039511,33.034025,GA,LA GRANGE
30243,24119,GA,-84.014944,34.005049,GA,LAWRENCEVILLE
30244,37778,GA,-84.081652,33.923781,GA,LAWRENCEVILLE
30245,30171,GA,-83.996413,33.944293,GA,LAWRENCEVILLE
30247,46637,GA,-84.119595,33.873182,GA,LILBURN
30248,5812,GA,-84.09825,33.344936,GA,LOCUST GROVE
30249,14843,GA,-83.903631,33.83366,GA,LOGANVILLE
30251,3389,GA,-84.757707,33.179817,GA,LUTHERSVILLE
30253,18550,GA,-84.135751,33.46466,GA,MC DONOUGH
30255,1438,GA,-83.727638,33.540373,GA,MANSFIELD
30256,1668,GA,-84.316938,33.013387,GA,MEANSVILLE
30257,3789,GA,-84.175909,33.141023,GA,MILNER
30258,2055,GA,-84.45578,32.997845,GA,MOLENA
30259,2056,GA,-84.75656,33.273437,GA,MORELAND
30260,20584,GA,-84.324695,33.584934,GA,MORROW
30262,1491,GA,-83.668396,33.494923,GA,NEWBORN
30263,32379,GA,-84.816952,33.389404,GA,RAYMOND
30265,5345,GA,-84.712062,33.39576,GA,NEWNAN
30267,10601,GA,-83.863517,33.686474,GA,OXFORD
30268,5838,GA,-84.678999,33.524195,GA,PALMETTO
30269,18724,GA,-84.563478,33.391467,GA,PEACHTREE CITY
30273,7218,GA,-84.278228,33.580805,GA,REX
30274,23621,GA,-84.400348,33.553126,GA,RIVERDALE
30276,4653,GA,-84.591779,33.284459,GA,SENOIA
30277,5956,GA,-84.654027,33.401287,GA,SHARPSBURG
30278,34314,GA,-84.028011,33.848607,GA,SNELLVILLE
30279,4598,GA,-83.706149,33.656386,GA,SOCIAL CIRCLE
30281,25401,GA,-84.21649,33.563343,GA,STOCKBRIDGE
30285,333,GA,-84.242359,32.971734,GA,THE ROCK
30286,22925,GA,-84.3324,32.901534,GA,THOMASTON
30290,3555,GA,-84.591357,33.471948,GA,TYRONE
30291,7411,GA,-84.549853,33.583155,GA,UNION CITY
30292,2940,GA,-84.379493,33.159838,GA,WILLIAMSON
30293,3648,GA,-84.598632,32.981318,GA,WOODBURY
30295,2470,GA,-84.310827,33.100235,GA,ZEBULON
30296,18577,GA,-84.43645,33.566716,GA,RIVERDALE
30303,1845,GA,-84.388846,33.752504,GA,ATLANTA
30305,19122,GA,-84.385145,33.831963,GA,ATLANTA
30306,20081,GA,-84.351418,33.786027,GA,ATLANTA
30307,16330,GA,-84.335957,33.769138,GA,ATLANTA
30308,8549,GA,-84.375744,33.771839,GA,ATLANTA
30309,14766,GA,-84.388338,33.798407,GA,ATLANTA
30310,34017,GA,-84.423173,33.727849,GA,ATLANTA
30311,34880,GA,-84.470219,33.722957,GA,ATLANTA
30312,17683,GA,-84.378125,33.746749,GA,ATLANTA
30313,8038,GA,-84.39352,33.76825,GA,ATLANTA
30314,26649,GA,-84.425546,33.756103,GA,ATLANTA
30315,41061,GA,-84.380771,33.705062,GA,ATLANTA
30316,34668,GA,-84.333913,33.721686,GA,ATLANTA
30317,16395,GA,-84.31685,33.749788,GA,ATLANTA
30318,53894,GA,-84.445432,33.786454,GA,ATLANTA
30319,32138,GA,-84.335091,33.868728,GA,ATLANTA
30324,15044,GA,-84.354867,33.820609,GA,ATLANTA
30326,125,GA,-84.358232,33.848168,GA,ATLANTA
30327,18467,GA,-84.419966,33.862723,GA,ATLANTA
30328,24238,GA,-84.381143,33.936295,GA,SANDY SPRINGS
30329,17013,GA,-84.321402,33.823555,GA,ATLANTA
30330,643,GA,-84.434735,33.70645,GA,ATLANTA
30331,38185,GA,-84.520468,33.72241,GA,ATLANTA
30334,0,GA,-84.388188,33.74715,GA,ATLANTA
30336,1228,GA,-84.510028,33.78534,GA,ATLANTA
30337,18106,GA,-84.460849,33.644227,GA,COLLEGE PARK
30338,23565,GA,-84.316529,33.944313,GA,DUNWOODY
30339,11158,GA,-84.462879,33.87125,GA,ATLANTA
30340,22862,GA,-84.248265,33.896377,GA,DORAVILLE
30341,26846,GA,-84.286969,33.886727,GA,CHAMBLEE
30342,19057,GA,-84.376091,33.884245,GA,ATLANTA
30344,33489,GA,-84.457292,33.676214,GA,EAST POINT
30345,19825,GA,-84.286961,33.851347,GA,ATLANTA
30346,18,GA,-84.333354,33.926717,GA,ATLANTA
30349,48116,GA,-84.481258,33.605331,GA,ATLANTA
30350,24573,GA,-84.341146,33.979471,GA,ATLANTA
30354,16349,GA,-84.387025,33.66546,GA,HAPEVILLE
30360,16023,GA,-84.271645,33.937772,GA,ATLANTA
30401,12918,GA,-82.338668,32.581938,GA,OAK PARK
30410,1004,GA,-82.47619,32.214262,GA,AILEY
30411,2584,GA,-82.794445,32.13298,GA,ALAMO
30413,945,GA,-82.470788,32.863186,GA,BARTOW
30415,4850,GA,-81.628003,32.294046,GA,BROOKLET
30417,8724,GA,-81.908032,32.165009,GA,CLAXTON
30420,1482,GA,-82.133274,32.264237,GA,COBBTOWN
30421,1298,GA,-82.10948,32.185228,GA,COLLINS
30425,593,GA,-82.085599,32.600776,GA,GARFIELD
30426,1074,GA,-81.710581,33.043689,GA,GIRARD
30427,7702,GA,-81.948313,31.946708,GA,GLENNVILLE
30428,2319,GA,-82.675881,32.157243,GA,GLENWOOD
30434,7089,GA,-82.383616,33.016342,GA,LOUISVILLE
30436,8675,GA,-82.307783,32.171148,GA,LYONS
30438,955,GA,-82.052925,32.096551,GA,MANASSAS
30439,7744,GA,-82.060722,32.401034,GA,METTER
30441,1533,GA,-82.204181,32.863794,GA,MIDVILLE
30442,7700,GA,-81.961807,32.787739,GA,MILLEN
30445,3097,GA,-82.58672,32.18398,GA,MOUNT VERNON
30446,2296,GA,-81.532686,32.588385,GA,NEWINGTON
30450,3160,GA,-81.912257,32.55504,GA,PORTAL
30452,1655,GA,-81.872828,32.338235,GA,REGISTER
30453,6286,GA,-82.147809,32.054759,GA,REIDSVILLE
30454,160,GA,-82.747939,32.391507,GA,ROCKLEDGE
30455,1554,GA,-81.741749,32.656863,GA,ROCKY FORD
30456,1901,GA,-81.773039,32.980946,GA,SARDIS
30457,5996,GA,-82.587098,32.386861,GA,SOPERTON
30458,33469,GA,-81.773956,32.440841,GA,STATESBORO
30467,9991,GA,-81.633394,32.77627,GA,HILTONIA
30470,1181,GA,-82.516933,32.290623,GA,TARRYTOWN
30471,5531,GA,-82.197856,32.612926,GA,TWIN CITY
30473,1881,GA,-82.508879,32.048271,GA,UVALDA
30474,15396,GA,-82.406724,32.193408,GA,VIDALIA
30477,3376,GA,-82.402459,32.874742,GA,WADLEY
30501,22334,GA,-83.825596,34.307269,GA,GAINESVILLE
30504,10061,GA,-83.879311,34.272281,GA,GAINESVILLE
30506,22232,GA,-83.888211,34.356227,GA,GAINESVILLE
30507,13327,GA,-83.771625,34.25915,GA,GAINESVILLE
30510,4701,GA,-83.601996,34.459079,GA,ALTO
30511,3969,GA,-83.529781,34.456411,GA,BALDWIN
30512,11360,GA,-83.992027,34.876253,GA,BLAIRSVILLE
30513,4844,GA,-84.328087,34.855523,GA,BLUE RIDGE
30516,2082,GA,-83.048364,34.399592,GA,BOWERSVILLE
30517,3142,GA,-83.781162,34.138941,GA,BRASELTON
30518,24810,GA,-83.996459,34.112373,GA,BUFORD
30520,1393,GA,-83.126693,34.347766,GA,CANON
30521,4135,GA,-83.279209,34.394723,GA,CARNESVILLE
30522,2150,GA,-84.443136,34.773711,GA,CHERRYLOG
30523,8931,GA,-83.524304,34.644993,GA,CLARKESVILLE
30525,6700,GA,-83.40655,34.882569,GA,CLAYTON
30527,2336,GA,-83.785311,34.476091,GA,CLERMONT
30528,11036,GA,-83.749985,34.583949,GA,CLEVELAND
30529,8792,GA,-83.448011,34.213413,GA,COMMERCE
30531,7597,GA,-83.54527,34.520882,GA,CORNELIA
30533,15003,GA,-83.979838,34.529949,GA,DAHLONEGA
30534,10196,GA,-84.103705,34.394331,GA,JUNO
30535,3521,GA,-83.569625,34.575564,GA,DEMOREST
30537,328,GA,-83.380113,34.979659,GA,SKY VALLEY
30538,1478,GA,-83.258685,34.50366,GA,EASTANOLLEE
30539,314,GA,-84.473062,34.682636,GA,EAST ELLIJAY
30540,9672,GA,-84.481226,34.677514,GA,ELLIJAY
30541,1523,GA,-84.441593,34.944249,GA,EPWORTH
30542,9361,GA,-83.902407,34.181893,GA,FLOWERY BRANCH
30543,1585,GA,-83.675681,34.300148,GA,GILLSVILLE
30545,469,GA,-83.739936,34.686601,GA,HELEN
30546,5067,GA,-83.7478,34.937667,GA,HIAWASSEE
30547,2949,GA,-83.497432,34.356312,GA,HOMER
30548,3444,GA,-83.780253,34.086578,GA,HOSCHTON
30549,8795,GA,-83.570813,34.106197,GA,JEFFERSON
30552,338,GA,-83.403763,34.761697,GA,LAKEMONT
30553,5797,GA,-83.112992,34.452758,GA,LAVONIA
30554,3365,GA,-83.694459,34.398513,GA,LULA
30555,4720,GA,-84.368294,34.952212,GA,MC CAYSVILLE
30557,1601,GA,-83.168553,34.515482,GA,MARTIN
30558,4456,GA,-83.584019,34.273627,GA,MAYSVILLE
30559,2180,GA,-84.254066,34.934112,GA,MINERAL BLUFF
30560,2558,GA,-84.211479,34.871382,GA,MORGANTON
30563,2813,GA,-83.471272,34.567825,GA,MOUNT AIRY
30564,2126,GA,-83.894919,34.434167,GA,MURRAYVILLE
30565,3352,GA,-83.421031,34.097016,GA,NICHOLSON
30566,6584,GA,-83.894013,34.237196,GA,OAKWOOD
30567,1956,GA,-83.663356,34.179634,GA,PENDERGRASS
30568,1828,GA,-83.390122,34.957552,GA,RABUN GAP
30571,1504,GA,-83.693116,34.716245,GA,SAUTEE NACOOCHEE
30572,800,GA,-84.049582,34.72529,GA,SUCHES
30575,1153,GA,-83.71872,34.19506,GA,TALMO
30576,2454,GA,-83.433317,34.81741,GA,TIGER
30577,20324,GA,-83.31144,34.566474,GA,TOCCOA
30582,1687,GA,-83.86882,34.958791,GA,YOUNG HARRIS
30601,15661,GA,-83.363174,33.976097,GA,ATHENS
30605,33299,GA,-83.352508,33.932097,GA,ATHENS
30606,29839,GA,-83.418019,33.946085,GA,ATHENS
30607,7056,GA,-83.427761,34.006978,GA,ATHENS
30619,648,GA,-83.234137,33.880338,GA,ARNOLDSVILLE
30620,2181,GA,-83.728227,33.926116,GA,BETHLEHEM
30621,3620,GA,-83.477655,33.808091,GA,BISHOP
30622,7245,GA,-83.50546,33.934038,GA,BOGART
30624,2315,GA,-83.028437,34.19193,GA,BOWMAN
30625,1222,GA,-83.343484,33.536842,GA,BUCKHEAD
30627,2046,GA,-83.003827,33.985217,GA,CARLTON
30628,5943,GA,-83.21906,34.038246,GA,COLBERT
30629,3134,GA,-83.121978,34.088776,GA,COMER
30630,2883,GA,-83.189319,33.909533,GA,CRAWFORD
30631,1915,GA,-82.887234,33.570801,GA,CRAWFORDVILLE
30633,7119,GA,-83.275841,34.170799,GA,DANIELSVILLE
30634,1138,GA,-82.940894,34.172052,GA,DEWY ROSE
30635,15503,GA,-82.844765,34.108202,GA,ELBERTON
30641,1031,GA,-83.594952,33.761346,GA,GOOD HOPE
30642,6206,GA,-83.170192,33.563682,GA,GREENSBORO
30643,14886,GA,-82.929576,34.357124,GA,HARTWELL
30646,5142,GA,-83.311029,34.04781,GA,HULL
30648,1712,GA,-83.085809,33.879913,GA,LEXINGTON
30650,8855,GA,-83.461781,33.594681,GA,MADISON
30655,18405,GA,-83.707221,33.808141,GA,MONROE
30660,1137,GA,-82.909975,33.783593,GA,PHILOMATH
30662,8836,GA,-83.140614,34.277793,GA,ROYSTON
30663,2161,GA,-83.602302,33.616316,GA,RUTLEDGE
30666,3758,GA,-83.5893,33.960233,GA,STATHAM
30667,1069,GA,-83.115902,33.771471,GA,STEPHENS
30668,2293,GA,-82.695558,33.883294,GA,DANBURG
30669,3561,GA,-83.087913,33.634544,GA,UNION POINT
30673,7699,GA,-82.742912,33.726541,GA,WASHINGTON
30677,7723,GA,-83.408043,33.854247,GA,WATKINSVILLE
30678,1596,GA,-83.090845,33.484338,GA,WHITE PLAINS
30680,16981,GA,-83.711473,33.998544,GA,WINDER
30683,3056,GA,-83.290645,33.954253,GA,WINTERVILLE
30701,22017,GA,-84.934545,34.496456,GA,CALHOUN
30705,22271,GA,-84.794293,34.758929,GA,CHATSWORTH
30707,13545,GA,-85.322136,34.857963,GA,CHICKAMAUGA
30708,978,GA,-84.717382,34.847405,GA,CISCO
30710,5052,GA,-84.945801,34.932635,GA,COHUTTA
30711,2901,GA,-84.764533,34.941225,GA,CRANDALL
30720,20680,GA,-84.987477,34.76352,GA,DALTON
30721,36051,GA,-84.933871,34.77922,GA,DALTON
30725,2775,GA,-85.352443,34.925162,GA,FLINTSTONE
30728,16287,GA,-85.260212,34.692008,GA,LA FAYETTE
30730,2585,GA,-85.403826,34.402958,GA,LYERLY
30731,3222,GA,-85.459723,34.570909,GA,CLOUDLAND
30733,1589,GA,-85.031204,34.41447,GA,PLAINVILLE
30734,2015,GA,-84.727018,34.540361,GA,RANGER
30735,2926,GA,-84.916251,34.591996,GA,HILL CITY
30736,25360,GA,-85.154908,34.92052,GA,RINGGOLD
30738,4036,GA,-85.471078,34.853491,GA,RISING FAWN
30739,4181,GA,-85.241481,34.806534,GA,ROCK SPRING
30740,6029,GA,-85.056143,34.774456,GA,ROCKY FACE
30741,18436,GA,-85.296785,34.953481,GA,ROSSVILLE
30742,14807,GA,-85.242812,34.964082,GA,FORT OGLETHORPE
30746,1340,GA,-85.026048,34.551929,GA,SUGAR VALLEY
30747,10748,GA,-85.336224,34.485899,GA,SUMMERVILLE
30750,2818,GA,-85.379384,34.933512,GA,LOOKOUT MOUNTAIN
30752,7930,GA,-85.517118,34.901681,GA,TRENTON
30753,5963,GA,-85.311156,34.54679,GA,TRION
30755,6947,GA,-85.046815,34.854129,GA,TUNNEL HILL
30757,586,GA,-85.430456,34.977911,GA,WILDWOOD
30802,2255,GA,-82.285631,33.627088,GA,APPLING
30803,836,GA,-82.514965,33.140997,GA,AVERA
30805,297,GA,-82.203044,33.294088,GA,BLYTHE
30808,4632,GA,-82.395512,33.40702,GA,DEARING
30809,12788,GA,-82.139775,33.541194,GA,EVANS
30810,1649,GA,-82.576591,33.247097,GA,GIBSON
30813,13283,GA,-82.240937,33.476622,GA,GROVETOWN
30814,4318,GA,-82.309659,33.417007,GA,HARLEM
30815,27838,GA,-82.088689,33.343328,GA,HEPHZIBAH
30816,135,GA,-82.183368,33.17191,GA,KEYSVILLE
30817,7028,GA,-82.443481,33.777335,GA,LINCOLNTON
30818,607,GA,-82.286747,33.217582,GA,MATTHEWS
30820,708,GA,-82.681654,33.20515,GA,MITCHELL
30821,882,GA,-82.735575,33.478921,GA,NORWOOD
30822,549,GA,-81.869573,32.905747,GA,PERKINS
30823,884,GA,-82.459704,33.189423,GA,STAPLETON
30824,15487,GA,-82.494204,33.477363,GA,THOMSON
30828,4091,GA,-82.63568,33.40914,GA,WARRENTON
30830,12213,GA,-81.990797,33.101254,GA,WAYNESBORO
30833,4782,GA,-82.380962,33.210397,GA,WRENS
30901,24496,GA,-81.972959,33.460084,GA,AUGUSTA
30904,30408,GA,-82.013078,33.47374,GA,AUGUSTA
30905,9260,GA,-82.139179,33.419032,GA,FORT GORDON
30906,58646,GA,-82.038358,33.402024,GA,PEACH ORCHARD
30907,42573,GA,-82.099505,33.511692,GA,MARTINEZ
30909,32202,GA,-82.060439,33.480932,GA,FOREST HILLS
31001,1991,GA,-83.306845,31.96484,GA,ABBEVILLE
31002,2880,GA,-82.569508,32.563505,GA,ADRIAN
31003,1099,GA,-83.189796,32.653829,GA,ALLENTOWN
31005,5095,GA,-83.604736,32.546037,GA,BONAIRE
31006,4731,GA,-84.234308,32.572597,GA,BUTLER
31007,1672,GA,-83.899128,32.185192,GA,BYROMVILLE
31008,8205,GA,-83.762244,32.647384,GA,POWERSVILLE
31009,1501,GA,-83.026767,32.317395,GA,CADWELL
31011,1954,GA,-83.050804,32.083532,GA,CHAUNCEY
31012,1517,GA,-83.174029,32.398152,GA,CHESTER
31014,11373,GA,-83.322886,32.398066,GA,COCHRAN
31015,18662,GA,-83.783507,31.956625,GA,CORDELE
31016,2501,GA,-84.045628,32.830078,GA,CULLODEN
31017,2221,GA,-83.303298,32.593017,GA,DANVILLE
31018,2032,GA,-82.622738,32.944296,GA,DAVISBORO
31019,1705,GA,-83.052771,32.435639,GA,DEXTER
31020,3702,GA,-83.495105,32.70499,GA,DRY BRANCH
31021,32030,GA,-82.90368,32.547794,GA,EAST DUBLIN
31022,966,GA,-83.089918,32.525879,GA,DUDLEY
31023,11744,GA,-83.185959,32.208425,GA,EASTMAN
31024,13086,GA,-83.36277,33.312723,GA,EATONTON
31025,934,GA,-83.730388,32.333648,GA,ELKO
31028,2764,GA,-83.676773,32.634375,GA,CENTERVILLE
31029,8959,GA,-83.936209,33.050764,GA,FORSYTH
31030,14027,GA,-83.888727,32.54956,GA,FORT VALLEY
31031,5415,GA,-83.320416,32.909212,GA,STEVENS POTTERY
31032,8781,GA,-83.539951,33.017177,GA,GRAY
31033,1193,GA,-83.431219,33.051888,GA,HADDOCK
31035,1737,GA,-82.71593,32.842007,GA,HARRISON
31036,9154,GA,-83.494763,32.277834,GA,HAWKINSVILLE
31037,1526,GA,-82.91782,32.078093,GA,HELENA
31038,811,GA,-83.687092,33.179994,GA,ROUND OAK
31041,1924,GA,-84.148149,32.393022,GA,IDEAL
31042,447,GA,-83.173963,32.808849,GA,IRWINTON
31044,3953,GA,-83.385896,32.741096,GA,JEFFERSONVILLE
31045,1105,GA,-82.732803,33.328754,GA,JEWELL
31046,687,GA,-83.823529,33.119412,GA,JULIETTE
31047,563,GA,-83.61284,32.467218,GA,KATHLEEN
31049,1196,GA,-82.527361,32.707833,GA,KITE
31050,2134,GA,-83.943011,32.64724,GA,KNOXVILLE
31052,6992,GA,-83.825009,32.777316,GA,LIZELLA
31054,3295,GA,-83.203953,32.84679,GA,MC INTYRE
31055,4906,GA,-82.887665,32.043529,GA,MC RAE
31057,2008,GA,-83.943478,32.452003,GA,MARSHALLVILLE
31058,319,GA,-84.399906,32.509016,GA,MAUK
31060,1627,GA,-83.058845,31.961797,GA,MILAN
31061,39173,GA,-83.237943,33.079958,GA,MILLEDGEVILLE
31063,6160,GA,-84.004139,32.302615,GA,MONTEZUMA
31064,5328,GA,-83.714049,33.311797,GA,MONTICELLO
31065,587,GA,-83.160119,32.561867,GA,MONTROSE
31066,121,GA,-84.045591,32.820228,GA,MUSELLA
31068,2951,GA,-84.082991,32.284186,GA,OGLETHORPE
31069,13945,GA,-83.728258,32.46051,GA,PERRY
31070,917,GA,-83.720853,32.196692,GA,PINEHURST
31071,1154,GA,-83.515835,32.090728,GA,PINEVIEW
31072,1278,GA,-83.55788,31.942533,GA,PITTS
31075,3037,GA,-82.913987,32.363834,GA,RENTZ
31076,2455,GA,-84.101134,32.55411,GA,REYNOLDS
31077,1449,GA,-83.19831,32.011303,GA,RHINE
31078,2803,GA,-84.045114,32.722152,GA,ROBERTA
31079,2585,GA,-83.444978,31.949119,GA,ROCHELLE
31081,208,GA,-84.273753,32.432524,GA,RUPERT
31082,10459,GA,-82.816934,32.986972,GA,DEEPSTEP
31085,1606,GA,-83.704031,33.401353,GA,SHADY DALE
31087,8908,GA,-82.985948,33.265516,GA,DEVEREUX
31088,34526,GA,-83.641578,32.593365,GA,WARNER ROBINS
31089,3696,GA,-82.840024,32.9063,GA,TENNILLE
31090,1129,GA,-83.084427,32.821895,GA,TOOMSBORO
31091,2623,GA,-83.74467,32.255766,GA,UNADILLA
31092,4689,GA,-83.792198,32.091291,GA,VIENNA
31093,27107,GA,-83.639466,32.636839,GA,WARNER ROBINS
31094,1188,GA,-82.803899,33.125455,GA,WARTHEN
31096,5755,GA,-82.726206,32.721866,GA,WRIGHTSVILLE
31097,1188,GA,-84.159253,32.915592,GA,YATESVILLE
31098,3228,GA,-83.58775,32.60958,GA,ROBINS A F B
31201,31882,GA,-83.598686,32.84386,GA,HUBER
31204,38186,GA,-83.676634,32.842393,GA,MACON
31206,42528,GA,-83.682303,32.780758,GA,WILSON AIRPORT
31210,31255,GA,-83.745537,32.892565,GA,MACON
31211,16668,GA,-83.602062,32.886905,GA,MACON
31301,3075,GA,-81.618577,31.774059,GA,ALLENHURST
31302,3297,GA,-81.308465,32.117654,GA,BLOOMINGDALE
31303,400,GA,-81.30857,32.512646,GA,CLYO
31304,2362,GA,-81.389219,31.49675,GA,CRESCENT
31305,3067,GA,-81.431175,31.382574,GA,DARIEN
31308,1309,GA,-81.498302,32.127304,GA,ELLABELL
31309,548,GA,-81.423165,31.864477,GA,FLEMING
31312,4025,GA,-81.389593,32.31399,GA,GUYTON
31313,42962,GA,-81.607214,31.851296,GA,HINESVILLE
31314,0,GA,-81.440489,31.979085,GA,FORT STEWART
31316,6139,GA,-81.745315,31.770477,GA,LUDOWICI
31319,672,GA,-81.423915,31.411068,GA,MERIDIAN
31320,4486,GA,-81.390897,31.801803,GA,MIDWAY
31321,6571,GA,-81.553341,32.157088,GA,PEMBROKE
31322,4036,GA,-81.251958,32.114931,GA,POOLER
31323,1737,GA,-81.467134,31.735696,GA,RICEBORO
31324,7455,GA,-81.294026,31.896152,GA,RICHMOND HILL
31326,14502,GA,-81.287777,32.235632,GA,RINCON
31327,120,GA,-81.267933,31.421948,GA,SAPELO ISLAND
31328,3106,GA,-80.850938,32.006797,GA,TYBEE ISLAND
31329,6761,GA,-81.326435,32.4121,GA,STILLWELL
31331,2413,GA,-81.418204,31.567339,GA,TOWNSEND
31401,37544,GA,-81.102394,32.067631,GA,SAVANNAH
31404,33927,GA,-81.068704,32.044178,GA,STATE COLLEGE
31405,28739,GA,-81.124192,32.039119,GA,SAVANNAH
31406,34024,GA,-81.097893,31.988993,GA,SAVANNAH
31407,2883,GA,-81.162891,32.148075,GA,PORT WENTWORTH
31408,12548,GA,-81.168181,32.109245,GA,GARDEN CITY
31409,3509,GA,-81.158371,32.002104,GA,SAVANNAH
31410,15808,GA,-80.983859,32.016188,GA,SAVANNAH
31411,4707,GA,-81.038074,31.926801,GA,SAVANNAH
31419,32901,GA,-81.177387,31.985149,GA,M M
31501,33068,GA,-82.364512,31.219686,GA,OKEFENOKEE
31510,9566,GA,-82.4633,31.546525,GA,ALMA
31512,2853,GA,-82.997637,31.536712,GA,AMBROSE
31513,14099,GA,-82.348643,31.783663,GA,BAXLEY
31516,9612,GA,-82.261708,31.293063,GA,BLACKSHEAR
31518,996,GA,-82.249594,31.40278,GA,BRISTOL
31519,2915,GA,-82.904954,31.648426,GA,BROXTON
31520,21343,GA,-81.493045,31.169652,GA,GLYNCO
31522,12924,GA,-81.382421,31.16916,GA,SAINT SIMONS ISL
31525,27079,GA,-81.511365,31.230411,GA,BRUNSWICK
31527,1150,GA,-81.41281,31.074049,GA,JEKYLL ISLAND
31532,1457,GA,-82.720146,31.745842,GA,DENTON
31533,19607,GA,-82.846468,31.497287,GA,DOUGLAS
31537,6486,GA,-82.011617,30.850838,GA,FOLKSTON
31539,10577,GA,-82.590947,31.860569,GA,HAZLEHURST
31542,3481,GA,-82.183847,31.183777,GA,HOBOKEN
31543,968,GA,-81.959561,31.319949,GA,HORTENSE
31544,905,GA,-82.975003,31.848079,GA,JACKSONVILLE
31545,17180,GA,-81.88706,31.604326,GA,JESUP
31548,8781,GA,-81.707483,30.797681,GA,KINGSLAND
31549,2036,GA,-82.707312,31.925124,GA,LUMBER CITY
31550,794,GA,-82.574173,31.108829,GA,MANOR
31551,365,GA,-82.216995,31.478279,GA,MERSHON
31552,500,GA,-82.644148,31.250566,GA,MILLWOOD
31553,3158,GA,-81.972212,31.182652,GA,NAHUNTA
31554,3615,GA,-82.603207,31.449812,GA,NICHOLLS
31555,2851,GA,-81.994301,31.699916,GA,ODUM
31557,2355,GA,-82.127444,31.390338,GA,PATTERSON
31558,15655,GA,-81.565211,30.773467,GA,SAINT MARYS
31560,2325,GA,-82.039742,31.516846,GA,SCREVEN
31563,1643,GA,-82.198218,31.648931,GA,SURRENCY
31565,331,GA,-81.56967,31.042672,GA,WAVERLY
31566,3248,GA,-81.803928,31.244792,GA,WAYNESVILLE
31567,1940,GA,-82.756417,31.592271,GA,WEST GREEN
31568,892,GA,-81.808237,31.034037,GA,WHITE OAK
31569,4508,GA,-81.678313,30.943692,GA,WOODBINE
31601,32232,GA,-83.277166,30.810578,GA,CLYATTVILLE
31602,32292,GA,-83.273299,30.890268,GA,BEMISS
31620,9661,GA,-83.421346,31.125143,GA,ADEL
31622,1675,GA,-83.21321,31.394027,GA,ALAPAHA
31624,912,GA,-82.731945,31.303455,GA,AXSON
31625,895,GA,-83.521934,31.007424,GA,BARNEY
31626,2808,GA,-83.797085,30.785547,GA,BOSTON
31629,1462,GA,-83.67918,30.772213,GA,DIXIE
31630,502,GA,-82.855518,30.999996,GA,DU PONT
31631,560,GA,-82.580056,30.716587,GA,FARGO
31632,6921,GA,-83.357366,30.941593,GA,HAHIRA
31634,5098,GA,-82.743103,31.044991,GA,COGDELL
31635,4289,GA,-83.088859,31.038107,GA,LAKELAND
31636,4491,GA,-83.175293,30.690615,GA,LAKE PARK
31637,1993,GA,-83.448135,31.266405,GA,LENOX
31638,3416,GA,-83.449796,30.893733,GA,MORVEN
31639,8396,GA,-83.231946,31.207379,GA,NASHVILLE
31641,1110,GA,-83.122368,30.89846,GA,NAYLOR
31642,3590,GA,-82.859096,31.310583,GA,PEARSON
31643,8028,GA,-83.556748,30.779699,GA,QUITMAN
31645,1859,GA,-83.214283,31.08247,GA,RAY CITY
31646,2010,GA,-82.083367,30.559161,GA,SAINT GEORGE
31647,1772,GA,-83.447586,31.178984,GA,SPARKS
31648,1269,GA,-82.979863,30.725503,GA,STATENVILLE
31649,1242,GA,-83.013944,31.022865,GA,STOCKTON
31650,1704,GA,-83.044931,31.345481,GA,WILLACOOCHEE
31701,25698,GA,-84.161923,31.567783,GA,ALBANY
31704,1306,GA,-84.050812,31.550099,GA,MARINE CORPS LOG
31705,35997,GA,-84.090089,31.550851,GA,BRIDGEBORO
31707,36439,GA,-84.211834,31.578908,GA,ALBANY
31709,23590,GA,-84.224729,32.07077,GA,GEORGIA SOUTHWES
31711,984,GA,-84.10101,32.129907,GA,ANDERSONVILLE
31712,1349,GA,-83.72856,31.862923,GA,ARABI
31713,1402,GA,-84.72572,31.445597,GA,ARLINGTON
31714,6047,GA,-83.660775,31.705877,GA,ASHBURN
31715,3131,GA,-84.486008,30.750639,GA,ATTAPULGUS
31716,2566,GA,-84.11345,31.387804,GA,BACONTON
31717,17739,GA,-84.573975,30.897865,GA,BAINBRIDGE
31723,8405,GA,-84.935285,31.371854,GA,BLAKELY
31724,799,GA,-84.877175,31.556189,GA,BLUFFTON
31725,2877,GA,-84.667112,30.960957,GA,BRINSON
31726,1075,GA,-84.359389,31.821591,GA,BRONWOOD
31728,15393,GA,-84.196246,30.892462,GA,CAIRO
31729,1442,GA,-84.32267,30.747036,GA,CALVARY
31730,9207,GA,-84.229683,31.219915,GA,CAMILLA
31733,2425,GA,-83.550864,31.543855,GA,CHULA
31734,1764,GA,-84.443217,30.85731,GA,CLIMAX
31735,881,GA,-83.958087,31.961708,GA,COBB
31736,359,GA,-84.874471,31.656831,GA,COLEMAN
31737,6277,GA,-84.730896,31.161871,GA,COLQUITT
31738,1970,GA,-83.875245,30.985908,GA,COOLIDGE
31740,5708,GA,-84.788874,31.769073,GA,CUTHBERT
31741,1534,GA,-84.720047,31.341528,GA,DAMASCUS
31742,8731,GA,-84.430782,31.759846,GA,GRAVES
31743,112,GA,-84.027101,31.950186,GA,DE SOTO
